date,covidOccupiedMVBeds,hospitalCases,newAdmissions,newPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,newDailyNsoDeathsByDeathDate,newCasesBySpecimenDate,newVirusTestsBySpecimenDate,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2021-05-09,144.0,1097.0,100.0,169118.0,102080.0,178354.0,26.0,11.0,2307.0,1459938.0,-30.0,-3.0,57.0,-36.0,-11.0,4.0
2021-05-10,149.0,1110.0,107.0,196937.0,109450.0,209675.0,46.0,8.0,2809.0,1061715.0,-26.0,1.0,41.0,-39.0,-32.0,10.0
2021-05-11,138.0,1088.0,108.0,327594.0,137874.0,348994.0,66.0,21.0,2329.0,744566.0,-27.0,2.0,46.0,-39.0,-31.0,10.0
2021-05-12,136.0,1051.0,120.0,425838.0,191391.0,452150.0,82.0,15.0,2335.0,1275374.0,-25.0,5.0,42.0,-39.0,-31.0,10.0
2021-05-13,129.0,989.0,104.0,398719.0,216183.0,424885.0,88.0,15.0,2182.0,1041242.0,-29.0,3.0,32.0,-41.0,-32.0,11.0
2021-05-14,124.0,965.0,97.0,361974.0,226306.0,384652.0,79.0,14.0,1938.0,706561.0,-27.0,6.0,45.0,-37.0,-30.0,10.0
2021-05-15,121.0,956.0,90.0,374868.0,246949.0,393606.0,67.0,15.0,1628.0,485649.0,-34.0,2.0,16.0,-38.0,-15.0,6.0
2021-05-16,123.0,932.0,80.0,171016.0,133454.0,177744.0,28.0,14.0,1923.0,1282479.0,-32.0,-2.0,30.0,-39.0,-10.0,5.0
2021-05-17,125.0,934.0,103.0,231944.0,101321.0,246014.0,55.0,13.0,2858.0,1078313.0,-17.0,1.0,40.0,-35.0,-30.0,9.0
2021-05-18,124.0,888.0,127.0,299209.0,183378.0,318803.0,50.0,11.0,2812.0,779021.0,-20.0,3.0,49.0,-36.0,-30.0,9.0
2021-05-19,122.0,908.0,127.0,339650.0,270358.0,361613.0,79.0,4.0,2813.0,1281417.0,-18.0,4.0,51.0,-36.0,-29.0,9.0
2021-05-20,123.0,903.0,132.0,396438.0,267394.0,423420.0,74.0,7.0,2517.0,1042924.0,-24.0,3.0,20.0,-41.0,-30.0,10.0
2021-05-21,124.0,913.0,123.0,400383.0,221325.0,425303.0,73.0,18.0,2367.0,752666.0,-25.0,4.0,12.0,-36.0,-29.0,9.0
2021-05-22,123.0,879.0,119.0,549177.0,215817.0,575252.0,105.0,4.0,2000.0,533420.0,-24.0,3.0,35.0,-31.0,-9.0,3.0
2021-05-23,120.0,916.0,116.0,240954.0,127737.0,247634.0,42.0,16.0,2326.0,1300397.0,-24.0,-4.0,21.0,-34.0,-9.0,3.0
2021-05-24,121.0,955.0,141.0,285643.0,115097.0,307006.0,50.0,16.0,3369.0,1063995.0,-19.0,3.0,38.0,-38.0,-31.0,9.0
2021-05-25,128.0,917.0,135.0,354216.0,188302.0,384773.0,62.0,11.0,3427.0,821986.0,-20.0,5.0,42.0,-38.0,-30.0,9.0
2021-05-26,125.0,890.0,132.0,394077.0,240156.0,426389.0,93.0,14.0,3922.0,1254386.0,-17.0,6.0,50.0,-37.0,-29.0,9.0
2021-05-27,120.0,867.0,128.0,383810.0,273825.0,417155.0,111.0,8.0,3747.0,1048352.0,-12.0,9.0,85.0,-35.0,-29.0,8.0
2021-05-28,124.0,879.0,138.0,398072.0,209847.0,427526.0,83.0,14.0,3589.0,731911.0,-11.0,12.0,68.0,-29.0,-30.0,6.0
2021-05-29,119.0,879.0,103.0,402361.0,188978.0,416894.0,85.0,12.0,3000.0,526982.0,-18.0,6.0,78.0,-22.0,-10.0,1.0
2021-05-30,124.0,901.0,112.0,192591.0,124742.0,198150.0,31.0,9.0,3164.0,694931.0,-5.0,7.0,130.0,-18.0,-7.0,-1.0
2021-05-31,122.0,923.0,124.0,178743.0,93640.0,187003.0,31.0,11.0,3897.0,705106.0,-1.0,2.0,203.0,-42.0,-71.0,12.0
2021-06-01,136.0,923.0,156.0,301855.0,102424.0,328231.0,59.0,10.0,5431.0,760614.0,-5.0,15.0,141.0,-34.0,-43.0,8.0
2021-06-02,129.0,957.0,132.0,312948.0,165761.0,343653.0,96.0,12.0,6168.0,937103.0,-6.0,11.0,113.0,-36.0,-42.0,10.0
2021-06-03,134.0,933.0,129.0,340917.0,194107.0,373923.0,136.0,16.0,6258.0,867195.0,-6.0,11.0,118.0,-37.0,-41.0,9.0
2021-06-04,130.0,961.0,126.0,352940.0,180184.0,386919.0,104.0,14.0,5861.0,717322.0,-13.0,8.0,80.0,-35.0,-39.0,9.0
2021-06-05,135.0,933.0,127.0,452840.0,212355.0,490999.0,111.0,7.0,4731.0,528564.0,-20.0,6.0,81.0,-25.0,-7.0,1.0
2021-06-06,145.0,960.0,157.0,238671.0,127224.0,255730.0,45.0,13.0,5534.0,1358001.0,-15.0,3.0,77.0,-26.0,-3.0,1.0
2021-06-07,148.0,1029.0,175.0,266003.0,108391.0,293774.0,81.0,6.0,7946.0,1059615.0,-10.0,10.0,88.0,-35.0,-31.0,8.0
2021-06-08,154.0,1052.0,189.0,279447.0,134427.0,308271.0,113.0,15.0,7896.0,779454.0,-11.0,11.0,94.0,-35.0,-29.0,8.0
2021-06-09,159.0,1060.0,191.0,284344.0,179327.0,313966.0,135.0,17.0,8210.0,1177720.0,-11.0,10.0,79.0,-35.0,-29.0,8.0
2021-06-10,158.0,1091.0,201.0,279213.0,204870.0,309279.0,169.0,16.0,8043.0,1019075.0,-12.0,11.0,79.0,-35.0,-28.0,8.0
2021-06-11,161.0,1074.0,180.0,275965.0,206446.0,304000.0,124.0,13.0,7619.0,792177.0,-15.0,10.0,72.0,-32.0,-27.0,7.0
2021-06-12,169.0,1102.0,179.0,303380.0,264923.0,329738.0,102.0,12.0,6284.0,574727.0,-21.0,7.0,78.0,-26.0,-5.0,1.0
2021-06-13,188.0,1138.0,223.0,171886.0,151399.0,185049.0,51.0,12.0,7135.0,1180923.0,-19.0,4.0,92.0,-24.0,-3.0,0.0
2021-06-14,188.0,1179.0,227.0,188720.0,129007.0,216224.0,104.0,13.0,10362.0,1067095.0,-12.0,9.0,81.0,-35.0,-30.0,8.0
2021-06-15,206.0,1229.0,229.0,195499.0,179016.0,222183.0,136.0,21.0,10800.0,839343.0,-12.0,11.0,88.0,-35.0,-29.0,8.0
2021-06-16,208.0,1254.0,232.0,201399.0,198666.0,231954.0,104.0,16.0,11052.0,1205281.0,-12.0,10.0,77.0,-35.0,-29.0,8.0
2021-06-17,210.0,1319.0,244.0,193018.0,243664.0,220220.0,216.0,9.0,11106.0,1098456.0,-15.0,9.0,60.0,-37.0,-29.0,9.0
2021-06-18,223.0,1361.0,238.0,183943.0,225866.0,208432.0,142.0,17.0,10320.0,831675.0,-19.0,6.0,34.0,-34.0,-29.0,8.0
2021-06-19,215.0,1347.0,212.0,217714.0,288643.0,242746.0,117.0,20.0,8447.0,631714.0,-21.0,6.0,44.0,-30.0,-6.0,2.0
2021-06-20,210.0,1381.0,207.0,94341.0,163510.0,108889.0,42.0,22.0,10087.0,1276756.0,-14.0,1.0,45.0,-30.0,-2.0,1.0
2021-06-21,228.0,1514.0,232.0,110246.0,145697.0,131717.0,98.0,13.0,16308.0,1156839.0,-16.0,3.0,45.0,-38.0,-31.0,9.0
2021-06-22,250.0,1534.0,238.0,136201.0,184969.0,160056.0,145.0,18.0,17402.0,894909.0,-14.0,6.0,70.0,-36.0,-30.0,8.0
2021-06-23,246.0,1485.0,273.0,134861.0,198343.0,159299.0,121.0,9.0,18351.0,1262518.0,-13.0,6.0,73.0,-36.0,-29.0,9.0
2021-06-24,259.0,1505.0,254.0,150306.0,218114.0,175772.0,157.0,29.0,18714.0,1132579.0,-13.0,7.0,69.0,-36.0,-30.0,9.0
2021-06-25,257.0,1526.0,255.0,147966.0,202352.0,169412.0,155.0,22.0,18169.0,896823.0,-14.0,8.0,54.0,-32.0,-29.0,7.0
2021-06-26,256.0,1532.0,267.0,191920.0,240843.0,207426.0,150.0,17.0,16301.0,665945.0,-19.0,2.0,62.0,-26.0,-6.0,2.0
2021-06-27,263.0,1588.0,263.0,110264.0,138440.0,122379.0,85.0,24.0,18502.0,1336887.0,-16.0,-1.0,52.0,-28.0,-4.0,1.0
2021-06-28,297.0,1725.0,309.0,112472.0,122427.0,133079.0,124.0,18.0,28418.0,1234824.0,-12.0,6.0,63.0,-36.0,-32.0,8.0
2021-06-29,283.0,1727.0,364.0,123640.0,136557.0,146779.0,171.0,24.0,28199.0,970799.0,-16.0,2.0,57.0,-38.0,-33.0,8.0
2021-06-30,287.0,1801.0,416.0,148022.0,137461.0,173334.0,143.0,26.0,28923.0,1371319.0,-12.0,6.0,67.0,-37.0,-31.0,8.0
2021-07-01,300.0,1910.0,371.0,158952.0,138588.0,183749.0,157.0,28.0,28794.0,1201630.0,-11.0,9.0,90.0,-35.0,-31.0,8.0
2021-07-02,321.0,1975.0,381.0,151735.0,119923.0,175118.0,139.0,31.0,26339.0,941484.0,-14.0,8.0,79.0,-31.0,-30.0,7.0
2021-07-03,327.0,2016.0,394.0,180958.0,140302.0,199750.0,116.0,31.0,24010.0,737135.0,-22.0,2.0,34.0,-29.0,-7.0,3.0
2021-07-04,336.0,2131.0,466.0,98249.0,77734.0,110926.0,44.0,30.0,25170.0,1376182.0,-17.0,-2.0,40.0,-28.0,-5.0,2.0
2021-07-05,369.0,2316.0,516.0,123036.0,74218.0,144994.0,77.0,27.0,34919.0,1331245.0,-11.0,6.0,68.0,-36.0,-32.0,9.0
2021-07-06,392.0,2438.0,580.0,125941.0,83911.0,151408.0,92.0,35.0,36060.0,1076295.0,-16.0,5.0,48.0,-38.0,-32.0,10.0
2021-07-07,417.0,2627.0,566.0,145736.0,87959.0,171923.0,109.0,35.0,38597.0,1353161.0,-12.0,7.0,58.0,-36.0,-32.0,9.0
2021-07-08,417.0,2713.0,605.0,155196.0,96394.0,176942.0,129.0,42.0,34020.0,1189528.0,-12.0,7.0,82.0,-36.0,-32.0,9.0
2021-07-09,437.0,2886.0,556.0,163259.0,91092.0,182637.0,120.0,53.0,32804.0,997902.0,-14.0,7.0,75.0,-32.0,-31.0,8.0
2021-07-10,448.0,2975.0,544.0,196409.0,96869.0,216142.0,157.0,45.0,28379.0,823987.0,-20.0,3.0,48.0,-28.0,-7.0,3.0
2021-07-11,454.0,3118.0,590.0,99197.0,42057.0,109573.0,59.0,35.0,30503.0,1251000.0,-14.0,5.0,55.0,-23.0,-1.0,0.0
2021-07-12,482.0,3389.0,725.0,105190.0,48233.0,119806.0,82.0,42.0,44511.0,1262015.0,-16.0,0.0,56.0,-37.0,-38.0,10.0
2021-07-13,522.0,3598.0,743.0,135522.0,55825.0,156934.0,77.0,50.0,47707.0,1039178.0,-13.0,7.0,87.0,-36.0,-34.0,9.0
2021-07-14,545.0,3776.0,747.0,162841.0,59416.0,184841.0,93.0,47.0,54910.0,1348378.0,-10.0,8.0,89.0,-35.0,-33.0,9.0
2021-07-15,551.0,3949.0,767.0,183158.0,62464.0,205148.0,109.0,54.0,62000.0,1293275.0,-11.0,10.0,96.0,-35.0,-33.0,9.0
2021-07-16,573.0,4063.0,697.0,181793.0,58364.0,201314.0,133.0,55.0,55264.0,1074443.0,-13.0,10.0,98.0,-30.0,-32.0,7.0
2021-07-17,583.0,4139.0,702.0,216215.0,69263.0,234502.0,105.0,59.0,38476.0,871030.0,-23.0,5.0,83.0,-24.0,-8.0,1.0
2021-07-18,582.0,4250.0,795.0,118364.0,35475.0,129359.0,49.0,72.0,36182.0,1197134.0,-16.0,4.0,93.0,-22.0,-4.0,0.0
2021-07-19,611.0,4557.0,875.0,124976.0,34405.0,140159.0,77.0,87.0,47924.0,1250703.0,-7.0,12.0,100.0,-34.0,-37.0,8.0
2021-07-20,618.0,4637.0,923.0,140425.0,38387.0,158656.0,68.0,68.0,39876.0,1008694.0,-10.0,11.0,100.0,-36.0,-37.0,9.0
2021-07-21,647.0,4830.0,925.0,162812.0,43108.0,179935.0,97.0,60.0,35548.0,1168100.0,-9.0,10.0,96.0,-35.0,-37.0,9.0
2021-07-22,699.0,5001.0,955.0,172598.0,42472.0,189660.0,105.0,86.0,31278.0,1130224.0,-9.0,11.0,105.0,-35.0,-38.0,9.0
2021-07-23,715.0,5202.0,845.0,173887.0,40872.0,189018.0,92.0,83.0,27817.0,1047246.0,-11.0,8.0,93.0,-31.0,-38.0,8.0
2021-07-24,755.0,5270.0,824.0,197228.0,45405.0,208847.0,81.0,68.0,22852.0,842556.0,-20.0,0.0,56.0,-25.0,-7.0,2.0
2021-07-25,779.0,5536.0,937.0,107905.0,25487.0,118336.0,67.0,73.0,22187.0,897360.0,-14.0,-2.0,68.0,-22.0,-3.0,1.0
2021-07-26,820.0,5896.0,935.0,124906.0,31002.0,140947.0,95.0,79.0,29981.0,981379.0,-4.0,8.0,118.0,-34.0,-42.0,9.0
2021-07-27,848.0,5993.0,915.0,132630.0,34071.0,149547.0,83.0,76.0,29582.0,914448.0,-8.0,6.0,84.0,-37.0,-41.0,10.0
2021-07-28,853.0,6019.0,862.0,151730.0,37351.0,170828.0,57.0,84.0,30237.0,1005988.0,-7.0,5.0,64.0,-38.0,-41.0,11.0
2021-07-29,869.0,5903.0,842.0,161496.0,39215.0,178463.0,96.0,88.0,28432.0,964389.0,-4.0,8.0,102.0,-35.0,-41.0,9.0
2021-07-30,889.0,5940.0,743.0,158836.0,35541.0,170582.0,76.0,105.0,24749.0,945036.0,-11.0,4.0,49.0,-33.0,-40.0,9.0
2021-07-31,893.0,5876.0,671.0,205581.0,40708.0,218676.0,82.0,91.0,20570.0,754876.0,-17.0,0.0,52.0,-22.0,-7.0,1.0
2021-08-01,877.0,5893.0,737.0,109613.0,22228.0,118425.0,72.0,97.0,20985.0,763931.0,-9.0,-1.0,70.0,-20.0,-3.0,0.0
2021-08-02,895.0,6114.0,784.0,110215.0,24560.0,125327.0,63.0,92.0,29840.0,895167.0,-1.0,7.0,110.0,-33.0,-43.0,9.0
2021-08-03,887.0,5902.0,761.0,128246.0,28058.0,143704.0,100.0,80.0,30473.0,831952.0,-3.0,7.0,119.0,-35.0,-42.0,9.0
2021-08-04,881.0,5697.0,831.0,152134.0,30549.0,166297.0,110.0,92.0,32338.0,944001.0,-3.0,7.0,113.0,-34.0,-41.0,9.0
2021-08-05,871.0,5643.0,798.0,159730.0,31510.0,172073.0,126.0,101.0,31660.0,924193.0,-7.0,6.0,74.0,-37.0,-42.0,10.0
2021-08-06,870.0,5613.0,759.0,160164.0,31677.0,170389.0,109.0,98.0,28035.0,884837.0,-11.0,4.0,60.0,-33.0,-41.0,9.0
2021-08-07,854.0,5549.0,716.0,208030.0,40682.0,219228.0,98.0,106.0,22540.0,751979.0,-19.0,-2.0,34.0,-24.0,-9.0,2.0
2021-08-08,856.0,5690.0,734.0,114065.0,24889.0,122842.0,97.0,83.0,22887.0,794234.0,-13.0,-2.0,45.0,-22.0,-4.0,1.0
2021-08-09,859.0,5841.0,747.0,126981.0,26311.0,135527.0,89.0,84.0,32162.0,897970.0,-3.0,6.0,88.0,-34.0,-42.0,9.0
2021-08-10,874.0,5836.0,875.0,138800.0,35571.0,148077.0,95.0,85.0,31518.0,880394.0,-1.0,8.0,122.0,-33.0,-41.0,9.0
2021-08-11,871.0,5817.0,837.0,165977.0,42023.0,175329.0,106.0,88.0,33350.0,949090.0,-3.0,6.0,100.0,-34.0,-41.0,9.0
2021-08-12,882.0,5779.0,854.0,184758.0,42927.0,193694.0,132.0,106.0,31726.0,923606.0,-2.0,8.0,111.0,-33.0,-41.0,9.0
2021-08-13,892.0,5812.0,784.0,164571.0,38199.0,173569.0,102.0,98.0,28974.0,885613.0,-8.0,6.0,90.0,-29.0,-40.0,8.0
2021-08-14,892.0,5709.0,778.0,197861.0,49832.0,206300.0,93.0,103.0,25057.0,710549.0,-16.0,0.0,70.0,-18.0,-8.0,0.0
2021-08-15,898.0,5862.0,795.0,119233.0,31832.0,126149.0,81.0,91.0,25327.0,759301.0,-9.0,0.0,75.0,-16.0,-3.0,0.0
2021-08-16,918.0,6193.0,859.0,131576.0,34627.0,137781.0,99.0,89.0,36907.0,866922.0,-2.0,7.0,100.0,-32.0,-42.0,8.0
2021-08-17,925.0,6216.0,951.0,136922.0,40289.0,144469.0,108.0,102.0,37920.0,854114.0,-5.0,6.0,87.0,-35.0,-42.0,9.0
2021-08-18,909.0,6279.0,906.0,161788.0,46107.0,169097.0,129.0,111.0,38739.0,905600.0,-3.0,6.0,95.0,-34.0,-39.0,9.0
2021-08-19,928.0,6319.0,937.0,168867.0,55396.0,176315.0,124.0,115.0,36501.0,919323.0,-5.0,7.0,98.0,-33.0,-40.0,9.0
2021-08-20,955.0,6332.0,859.0,162487.0,60469.0,170136.0,93.0,127.0,32231.0,856902.0,-8.0,5.0,88.0,-29.0,-39.0,7.0
2021-08-21,955.0,6350.0,873.0,192250.0,75576.0,199635.0,107.0,116.0,28536.0,728908.0,-18.0,-2.0,34.0,-22.0,-9.0,2.0
2021-08-22,963.0,6562.0,829.0,110855.0,42936.0,117093.0,61.0,128.0,28743.0,769217.0,-10.0,-1.0,72.0,-17.0,-2.0,0.0
2021-08-23,942.0,6842.0,966.0,128002.0,44516.0,130638.0,98.0,120.0,39715.0,904979.0,0.0,7.0,118.0,-31.0,-41.0,8.0
2021-08-24,957.0,6774.0,984.0,140682.0,56057.0,145807.0,98.0,118.0,37682.0,863984.0,-2.0,7.0,117.0,-32.0,-40.0,8.0
2021-08-25,974.0,6813.0,1032.0,142911.0,59637.0,146583.0,108.0,106.0,38777.0,1019862.0,-1.0,8.0,109.0,-32.0,-40.0,8.0
2021-08-26,982.0,6848.0,945.0,139567.0,52322.0,145478.0,103.0,125.0,37613.0,1038484.0,-1.0,9.0,109.0,-31.0,-40.0,8.0
2021-08-27,988.0,6903.0,938.0,127498.0,42484.0,132729.0,87.0,139.0,33745.0,980558.0,-5.0,9.0,98.0,-26.0,-40.0,7.0
2021-08-28,953.0,6797.0,857.0,132962.0,42394.0,136237.0,82.0,134.0,27601.0,805727.0,-14.0,1.0,82.0,-15.0,-8.0,0.0
2021-08-29,971.0,6921.0,847.0,78643.0,23562.0,80570.0,47.0,139.0,26136.0,786846.0,-2.0,0.0,98.0,-12.0,-3.0,-1.0
2021-08-30,984.0,7144.0,987.0,64551.0,18551.0,65704.0,61.0,108.0,34774.0,820061.0,1.0,-3.0,124.0,-41.0,-70.0,14.0
2021-08-31,1014.0,7489.0,989.0,115248.0,37924.0,119540.0,123.0,128.0,45212.0,1096566.0,-3.0,12.0,72.0,-33.0,-40.0,9.0
2021-09-01,1030.0,7482.0,1066.0,109872.0,39359.0,113617.0,107.0,125.0,43532.0,1212407.0,-4.0,9.0,69.0,-33.0,-36.0,9.0
2021-09-02,1038.0,7423.0,986.0,113308.0,38498.0,118464.0,141.0,136.0,42328.0,1340814.0,-5.0,9.0,77.0,-32.0,-35.0,8.0
2021-09-03,1034.0,7480.0,920.0,107592.0,34615.0,112033.0,126.0,151.0,38633.0,1409382.0,-8.0,7.0,70.0,-27.0,-33.0,7.0
2021-09-04,1019.0,7359.0,942.0,127417.0,40460.0,131403.0,161.0,145.0,31810.0,831007.0,-13.0,2.0,59.0,-19.0,-5.0,1.0
2021-09-05,1018.0,7556.0,872.0,69755.0,20773.0,73158.0,63.0,163.0,31803.0,1120522.0,-5.0,3.0,89.0,-15.0,-1.0,0.0
2021-09-06,1062.0,7844.0,1069.0,76721.0,20441.0,79677.0,108.0,157.0,44929.0,1647123.0,-3.0,10.0,87.0,-27.0,-33.0,7.0
2021-09-07,1047.0,7781.0,1083.0,78473.0,22158.0,82331.0,117.0,165.0,38619.0,1373043.0,-6.0,10.0,98.0,-28.0,-32.0,7.0
2021-09-08,1060.0,7943.0,1156.0,83447.0,23376.0,87946.0,229.0,143.0,35849.0,1402912.0,-6.0,9.0,83.0,-28.0,-31.0,7.0
2021-09-09,1051.0,7962.0,1033.0,92746.0,24279.0,97620.0,285.0,180.0,33974.0,1362950.0,-10.0,8.0,56.0,-29.0,-31.0,7.0
2021-09-10,1056.0,8134.0,920.0,86214.0,25364.0,91988.0,185.0,150.0,29187.0,1228775.0,-10.0,7.0,54.0,-24.0,-29.0,6.0
2021-09-11,1027.0,7962.0,845.0,95948.0,28237.0,101369.0,655.0,145.0,23533.0,801954.0,-12.0,3.0,61.0,-16.0,-5.0,1.0
2021-09-12,1055.0,8064.0,860.0,50603.0,14620.0,51731.0,105.0,141.0,24060.0,1183802.0,-7.0,3.0,70.0,-16.0,-2.0,0.0
2021-09-13,1056.0,8278.0,930.0,57570.0,17603.0,59180.0,312.0,118.0,34658.0,1254142.0,-6.0,8.0,64.0,-26.0,-32.0,7.0
2021-09-14,1060.0,8202.0,933.0,59821.0,19759.0,61516.0,1172.0,170.0,31435.0,1025368.0,-12.0,5.0,42.0,-29.0,-33.0,8.0
2021-09-15,1081.0,8202.0,938.0,60343.0,21504.0,62268.0,1677.0,168.0,30414.0,1270110.0,-6.0,9.0,67.0,-27.0,-31.0,7.0
2021-09-16,1020.0,7923.0,882.0,62152.0,21403.0,63821.0,3318.0,162.0,29710.0,1130929.0,-7.0,8.0,79.0,-27.0,-32.0,6.0
2021-09-17,1011.0,7713.0,743.0,58802.0,19460.0,60587.0,5348.0,184.0,29479.0,977354.0,-9.0,7.0,62.0,-24.0,-32.0,6.0
2021-09-18,1004.0,7500.0,743.0,72676.0,25768.0,74370.0,10742.0,137.0,26645.0,793313.0,-12.0,2.0,65.0,-16.0,-7.0,0.0
2021-09-19,1006.0,7548.0,722.0,34890.0,13048.0,35491.0,5726.0,137.0,31084.0,1278012.0,-9.0,1.0,49.0,-18.0,-5.0,1.0
2021-09-20,982.0,7606.0,808.0,43914.0,19268.0,45759.0,8588.0,159.0,40768.0,1190394.0,-6.0,8.0,70.0,-27.0,-33.0,6.0
2021-09-21,943.0,7423.0,791.0,41499.0,19373.0,42885.0,23678.0,139.0,38848.0,1009087.0,-8.0,8.0,71.0,-28.0,-32.0,7.0
2021-09-22,939.0,7221.0,741.0,42527.0,22914.0,44163.0,45946.0,158.0,36756.0,1211201.0,-7.0,7.0,61.0,-27.0,-29.0,7.0
2021-09-23,916.0,6982.0,771.0,45453.0,26944.0,46565.0,61074.0,149.0,35851.0,1162141.0,-8.0,8.0,59.0,-28.0,-29.0,7.0
2021-09-24,878.0,6733.0,715.0,42439.0,28866.0,43475.0,87081.0,139.0,32108.0,1020145.0,-7.0,11.0,61.0,-22.0,-30.0,5.0
2021-09-25,874.0,6775.0,666.0,48018.0,23773.0,49289.0,114896.0,127.0,28567.0,843169.0,-13.0,2.0,46.0,-14.0,-7.0,1.0
2021-09-26,839.0,6638.0,663.0,24743.0,15394.0,26521.0,55324.0,111.0,32083.0,1242291.0,-9.0,2.0,60.0,-13.0,-4.0,1.0
2021-09-27,831.0,6872.0,774.0,31282.0,28612.0,32297.0,92491.0,127.0,41589.0,1219218.0,-11.0,7.0,34.0,-27.0,-32.0,8.0
2021-09-28,826.0,6855.0,777.0,32339.0,34735.0,33235.0,111162.0,121.0,36548.0,1009202.0,-14.0,5.0,20.0,-29.0,-32.0,8.0
2021-09-29,813.0,6750.0,799.0,33232.0,36877.0,34814.0,138479.0,141.0,34837.0,1243065.0,-10.0,7.0,35.0,-29.0,-31.0,7.0
2021-09-30,815.0,6600.0,687.0,33218.0,40036.0,35314.0,163817.0,129.0,32604.0,1138340.0,-11.0,6.0,15.0,-30.0,-31.0,8.0
2021-10-01,805.0,6444.0,689.0,30990.0,38345.0,32027.0,161972.0,139.0,29058.0,973726.0,-10.0,6.0,27.0,-26.0,-30.0,7.0
2021-10-02,764.0,6300.0,692.0,34358.0,29386.0,36808.0,205863.0,117.0,26316.0,798489.0,-18.0,-3.0,-13.0,-25.0,-10.0,3.0
2021-10-03,778.0,6451.0,712.0,19762.0,23127.0,22075.0,92845.0,106.0,32059.0,1135054.0,-8.0,1.0,30.0,-19.0,-5.0,2.0
2021-10-04,769.0,6646.0,807.0,26395.0,40238.0,27216.0,121810.0,113.0,43733.0,1132463.0,-10.0,4.0,29.0,-30.0,-32.0,7.0
2021-10-05,800.0,6723.0,830.0,26673.0,46110.0,27903.0,157640.0,135.0,39279.0,1000473.0,-14.0,3.0,18.0,-32.0,-32.0,8.0
2021-10-06,807.0,6700.0,773.0,27664.0,45898.0,29497.0,188449.0,114.0,39264.0,1184656.0,-9.0,5.0,38.0,-30.0,-30.0,7.0
2021-10-07,808.0,6650.0,821.0,28079.0,46089.0,29262.0,206372.0,133.0,38465.0,1085671.0,-10.0,5.0,35.0,-30.0,-30.0,7.0
2021-10-08,780.0,6647.0,791.0,28810.0,44171.0,30092.0,200224.0,122.0,35612.0,972932.0,-10.0,5.0,37.0,-26.0,-29.0,6.0
